Gene,Num_Protected_Comorbidities,Protected_Comorbidities,Median_RR,Max_CI_Upper
ENSG00000225726.1,1,Pulmonary Hypertension,0.3439205955334987,0.8321343674228272
ENSG00000225643.1,1,"Otitis Media, Susceptibility To",0.5408653846153846,0.9999346353311847
ENSG00000225342.2,1,Conductive Hearing Loss Disorder,0.4769140853302163,0.8918296163952005
ENSG00000229124.6,1,Celiac Disease,0.384180790960452,0.9359430754271664
ENSG00000229151.1,1,"Otitis Media, Susceptibility To",0.43410852713178294,0.8924505505141253
ENSG00000229152.2,1,Conductive Hearing Loss Disorder,0.5520195838433293,0.9612380959942112
ENSG00000231123.1,1,Celiac Disease,0.41809954751131223,0.8933141254055605
ENSG00000232759.1,1,Patent Foramen Ovale,0.4788990825688073,0.9841193860097899
ENSG00000232682.2,1,Pulmonary Hypertension,0.32941176470588235,0.7750130695809084
ENSG00000232648.3,1,Hearing Loss Disorder,0.5926991150442478,0.9643946722245641
ENSG00000232124.1,1,Celiac Disease,0.19068736141906872,0.7916298187590213
ENSG00000232119.7,1,Hashimoto Thyroiditis,0.2995391705069124,0.8852604858120813
ENSG00000232021.6,1,Hidradenitis Suppurativa,0.2954545454545454,0.6282640679250595
ENSG00000231889.7,1,Psoriasis,0.2536554354736173,0.8686983180437606
ENSG00000231856.2,1,Conductive Hearing Loss Disorder,0.4787234042553191,0.958526267113593
ENSG00000231682.1,1,Scoliosis,0.09598366235534378,0.7227442064694217
ENSG00000231584.8,1,Psoriasis,0.341692789968652,0.9547431643101224
ENSG00000231437.3,1,Pulmonary Hypertension,0.3721881390593047,0.8769573099867598
ENSG00000231205.11,1,Celiac Disease,0.3141025641025641,0.70623682164998
ENSG00000230797.2,1,Psoriasis,0.2576923076923077,0.8825058957007534
ENSG00000229582.3,1,Ventricular Septal Defect,0.60729956122856,0.9547690386177019
ENSG00000230725.5,1,Patent Foramen Ovale,0.337037037037037,0.9225702950227607
ENSG00000230489.1,1,Hidradenitis Suppurativa,0.2241273729332517,0.9260428543349378
ENSG00000230487.7,1,Atrioventricular Septal Defect,0.3474903474903475,0.9560744891825377
ENSG00000230415.1,1,"Otitis Media, Susceptibility To",0.5185185185185185,0.8839063724501488
ENSG00000230359.5,1,Obstructive Sleep Apnea Syndrome,0.6963727329580989,0.9935482665697486
ENSG00000230189.7,1,Hashimoto Thyroiditis,0.3819444444444444,0.9856733881456572
ENSG00000230138.1,1,Psoriasis,0.28340080971659914,0.9703686524473611
ENSG00000229980.4,1,Astigmatism,0.40682788051209107,0.9844887864887224
ENSG00000229852.2,1,Atrioventricular Septal Defect,0.33170533170533173,0.8316293379321785
ENSG00000229792.1,1,Atrioventricular Septal Defect,0.4404510218463707,0.8921894666911337
ENSG00000229791.1,1,Atrioventricular Septal Defect,0.4509948415622697,0.9359580399152938
ENSG00000229720.1,1,Strabismus,0.40982905982905987,0.9348295970677747
ENSG00000225264.3,1,Hidradenitis Suppurativa,0.2792417938049006,0.7896539845161538
ENSG00000225243.5,1,Patent Ductus Arteriosus,0.5418894830659536,0.9985435120153491
ENSG00000225234.1,1,Obstructive Sleep Apnea Syndrome,0.6024955436720143,0.9234492749212853
ENSG00000212125.2,1,Alopecia Areata,0.19230769230769232,0.8231839695678344
ENSG00000214595.11,1,Patent Foramen Ovale,0.4437869822485207,0.9413157802195427
ENSG00000214353.7,1,Pulmonary Hypertension,0.32299741602067183,0.8621554186565333
ENSG00000214248.2,1,Pneumonia,0.29965156794425085,0.9759564575998786
ENSG00000213876.4,1,Ventricular Septal Defect,0.5909178743961353,0.9230735648680867
ENSG00000213694.3,1,Conductive Hearing Loss Disorder,0.47039473684210525,0.9076385613422757
ENSG00000213689.11,1,Scoliosis,0.28145454545454546,0.9850287877821733
ENSG00000213658.11,1,Strabismus,0.43452631578947365,0.9560863017956054
ENSG00000213443.2,1,Atrioventricular Septal Defect,0.5116190476190475,0.9717178861881807
ENSG00000213413.2,1,Hidradenitis Suppurativa,0.42812914639540023,0.9561187407022315
ENSG00000213341.10,1,Conductive Hearing Loss Disorder,0.5436081242532855,0.9873373025671696
ENSG00000213186.7,1,Conductive Hearing Loss Disorder,0.542608695652174,0.9535710279094661
ENSG00000213139.7,1,Atrioventricular Septal Defect,0.33744855967078186,0.8458786361675064
ENSG00000211966.2,1,Hidradenitis Suppurativa,0.2711229946524064,0.8804011672634633
ENSG00000214870.8,1,Patent Foramen Ovale,0.5297783933518005,0.9935010843872543
ENSG00000211962.2,1,Psoriasis,0.20665901262916186,0.7077347348012278
ENSG00000211956.2,1,Seborrheic Dermatitis,0.21818181818181817,0.9548791533851283
ENSG00000211951.2,1,Hidradenitis Suppurativa,0.3697705802968961,0.8951161638073596
ENSG00000211943.2,1,Hidradenitis Suppurativa,0.32689210950080516,0.7552487888080552
ENSG00000211942.3,1,Sleep Apnea Syndrome,0.6127819548872181,0.881865033589932
ENSG00000211904.2,1,Seborrheic Dermatitis,0.13093289689034368,0.9850196267800638
ENSG00000211898.7,1,Celiac Disease,0.22113022113022116,0.916699158144605
ENSG00000211891.6,1,Celiac Disease,0.4510344827586207,0.9919916007667154
ENSG00000211851.1,1,Pulmonary Hypertension,0.3777777777777778,0.9518318491250691
ENSG00000211801.3,1,Conductive Hearing Loss Disorder,0.4550379198266522,0.8169858086774435
ENSG00000211695.2,1,Hidradenitis Suppurativa,0.3950617283950617,0.9129944639554373
ENSG00000211594.2,1,Scoliosis,0.23291307232913075,0.8150264325789022
ENSG00000214776.11,1,Folliculitis,0.49243156199677934,0.9490501031800163
ENSG00000214900.9,1,Hashimoto Thyroiditis,0.28297872340425534,0.7754709815892568
ENSG00000225127.2,1,Hearing Loss Disorder,0.5364431486880465,0.999139551225269
ENSG00000223547.9,1,Folliculitis,0.44111027756939236,0.9602868254334271
ENSG00000224981.1,1,Celiac Disease,0.4056437389770723,0.8762036882177703
ENSG00000224750.6,1,Reactive Airway Disease,0.1648059542796385,0.6921689277180338
ENSG00000224610.1,1,Hashimoto Thyroiditis,0.29320388349514565,0.9872386575291378
ENSG00000224557.7,1,Ventricular Septal Defect,0.6313896251419917,0.9564989661761071
ENSG00000224451.2,1,Scoliosis,0.2727272727272727,0.9544909767808537
ENSG00000224238.2,1,Strabismus,0.33973710819009095,0.9511592755630882
ENSG00000224144.1,1,Folliculitis,0.3566760037348273,0.9658118629360818
ENSG00000224137.1,1,Psoriasis,0.11541218637992832,0.8597383006879822
ENSG00000224067.2,1,Hidradenitis Suppurativa,0.2616822429906542,0.7402480744663817
ENSG00000223768.1,1,Ventricular Septal Defect,0.5484330484330484,0.8324053387288555
ENSG00000223722.3,1,Ventricular Septal Defect,0.5655737704918032,0.8783137855434534
ENSG00000223586.5,1,Conductive Hearing Loss Disorder,0.4944831591173055,0.9100996152899711
ENSG00000223522.1,1,Patent Foramen Ovale,0.41962581137838867,0.926303666856408
ENSG00000214946.14,1,Celiac Disease,0.21696969696969698,0.8996328379279862
ENSG00000223356.1,1,Psoriasis,0.12359550561797752,0.9204052130510922
ENSG00000220785.7,1,Hearing Loss Disorder,0.5322677322677323,0.8401697707361256
ENSG00000219665.8,1,Eustachian Tube Disorder,0.4621212121212121,0.9894915266152194
ENSG00000219085.1,1,Celiac Disease,0.3336466165413534,0.865735207047953
ENSG00000219074.1,1,Scoliosis,0.2642706131078224,0.9248888173244671
ENSG00000218052.5,1,Hashimoto Thyroiditis,0.22010869565217392,0.9360617778590622
ENSG00000217555.12,1,Atrioventricular Septal Defect,0.41335587489433645,0.9669571693649349
ENSG00000215769.8,1,Atrioventricular Septal Defect,0.3007957559681698,0.9545467204470155
ENSG00000215529.12,1,Hidradenitis Suppurativa,0.4274563820018366,0.9877814809790764
ENSG00000215472.10,1,Reactive Airway Disease,0.3786407766990291,0.862127974050832
ENSG00000215190.9,1,Atrioventricular Septal Defect,0.38418079096045193,0.8224916795505501
ENSG00000215021.8,1,Hearing Loss Disorder,0.43525641025641026,0.9068690897356366
ENSG00000232810.3,1,Patent Foramen Ovale,0.33059360730593607,0.9052087352091025
ENSG00000233098.8,1,Psoriasis,0.26179702650290887,0.8965424869205281
ENSG00000233184.6,1,Celiac Disease,0.2089728453364817,0.8668064926177621
ENSG00000248015.6,1,Patent Foramen Ovale,0.37123745819397996,0.7286710837010735
ENSG00000251158.1,1,Hearing Loss Disorder,0.5945945945945946,0.9483544950474628
ENSG00000250397.2,1,Patent Ductus Arteriosus,0.4756944444444444,0.8629252726707329
ENSG00000250366.2,1,Hashimoto Thyroiditis,0.07825148407987048,0.5790488959960589
ENSG00000249971.1,1,Ventricular Septal Defect,0.6640365448504982,0.9986500920871015
ENSG00000249592.5,1,Atrioventricular Septal Defect,0.5043478260869565,0.9873492862521491
ENSG00000249437.7,1,Hidradenitis Suppurativa,0.22857142857142856,0.9441853815398389
ENSG00000249348.1,1,Strabismus,0.27689873417721517,0.8925927753859192
ENSG00000248890.1,1,Hidradenitis Suppurativa,0.27836257309941526,0.6738936934087635
ENSG00000248794.1,1,Alopecia Areata,0.23082437275985665,0.9871670239816996
ENSG00000248334.6,1,Celiac Disease,0.3521739130434783,0.9989680469126953
ENSG00000248309.7,1,Hashimoto Thyroiditis,0.19687500000000002,0.6635030549630198
ENSG00000248223.1,1,Conductive Hearing Loss Disorder,0.5498251748251748,0.9719560957690128
ENSG00000247982.6,1,Celiac Disease,0.28380952380952384,0.8062444846259915
ENSG00000251377.1,1,Scoliosis,0.1775067750677507,0.7771382635034466
ENSG00000247626.4,1,Ventricular Septal Defect,0.6365566492955028,0.9559237879965375
ENSG00000247596.8,1,Psoriasis,0.34658385093167704,0.922919573709362
ENSG00000247345.2,1,Scoliosis,0.22171253822629972,0.9702866215159676
ENSG00000247317.3,1,Patent Foramen Ovale,0.35617860851505706,0.7872580640004507
ENSG00000247081.7,1,Conductive Hearing Loss Disorder,0.5379710144927536,0.95785916132449
ENSG00000246084.2,1,Atrioventricular Septal Defect,0.4690831556503199,0.9320902842033114
ENSG00000246082.2,1,Celiac Disease,0.30297029702970296,0.8603569041732353
ENSG00000245869.2,1,Celiac Disease,0.40714285714285714,0.9169490382146196
ENSG00000244953.1,1,Reactive Airway Disease,0.3777173913043478,0.9997241581746663
ENSG00000244879.6,1,Atrioventricular Septal Defect,0.4205128205128205,0.9835110031522158
ENSG00000244038.9,1,Celiac Disease,0.29965156794425085,0.9759564575998786
ENSG00000243926.1,1,Hashimoto Thyroiditis,0.31820697288323185,0.8661807399136789
ENSG00000251259.1,1,Hidradenitis Suppurativa,0.3416738567730802,0.8272340923565213
ENSG00000251414.1,1,Astigmatism,0.42284482758620684,0.9205354750090935
ENSG00000243446.3,1,Hearing Loss Disorder,0.5337465564738292,0.9058811082159395
ENSG00000254615.2,1,Atrioventricular Septal Defect,0.45694444444444443,0.8755947519198028
ENSG00000256417.1,1,Ventricular Septal Defect,0.6288372093023256,0.9983015720620073
ENSG00000256188.3,1,Hypothyroidism,0.6755852842809366,0.9723435123853945
ENSG00000256039.1,1,Eustachian Tube Disorder,0.32806324110671936,0.9188060148917412
ENSG00000256030.1,1,Pulmonary Hypertension,0.28759398496240596,0.7237471077519821
ENSG00000255867.1,1,Patent Foramen Ovale,0.40374677002583975,0.8093920392230822
ENSG00000255837.1,1,Alopecia Areata,0.37243947858473003,0.9284425858394985
ENSG00000255495.1,1,Patent Foramen Ovale,0.49130763416477696,0.9152579533680759
ENSG00000255443.1,1,Pulmonary Hypertension,0.2953560371517028,0.9813974053065798
ENSG00000255330.9,1,Patent Foramen Ovale,0.11223344556677889,0.8020882344962376
ENSG00000255240.5,1,Sleep Apnea Syndrome,0.6877301517160112,0.9723334082495491
ENSG00000255101.1,1,Patent Foramen Ovale,0.43974358974358974,0.8294329908103552
ENSG00000254952.1,1,Hidradenitis Suppurativa,0.3713235294117647,0.8076425826395134
ENSG00000254613.2,1,Psoriasis,0.33623910336239105,0.9394384805502158
ENSG00000251432.6,1,Folliculitis,0.5393939393939394,0.964650418933601
ENSG00000254610.3,1,Pulmonary Hypertension,0.19902319902319904,0.8385113984552264
ENSG00000254486.1,1,Hashimoto Thyroiditis,0.18627450980392157,0.7928676534448851
ENSG00000254275.6,1,Hidradenitis Suppurativa,0.21151586368977676,0.8745029016852469
ENSG00000254006.5,1,Celiac Disease,0.39655172413793105,0.9659987826353629
ENSG00000253818.1,1,Psoriasis,0.317948717948718,0.9595141627064148
ENSG00000253738.1,1,Conductive Hearing Loss Disorder,0.5721362229102168,0.9970330116727106
ENSG00000253719.3,1,Celiac Disease,0.11657214870825457,0.8468166835627795
ENSG00000253537.2,1,Patent Foramen Ovale,0.10714285714285714,0.7661647171594379
ENSG00000253325.1,1,Hypothyroidism,0.6244631185807656,0.9415630112094889
ENSG00000253305.2,1,Patent Foramen Ovale,0.1370223978919631,0.9763508837917155
ENSG00000253251.2,1,Hashimoto Thyroiditis,0.3611428571428571,0.8802597300991455
ENSG00000252677.1,1,Patent Foramen Ovale,0.4126984126984127,0.9111540103771428
ENSG00000243896.4,1,Hearing Loss Disorder,0.6141581632653061,0.9608287263099496
ENSG00000243389.1,1,Reactive Airway Disease,0.4179728317659352,0.943737116302483
ENSG00000233214.1,1,Hidradenitis Suppurativa,0.2241273729332517,0.9260428543349378
ENSG00000235488.1,1,Atrioventricular Septal Defect,0.47257383966244726,0.9059248499720847
ENSG00000237631.2,1,Patent Ductus Arteriosus,0.5267857142857143,0.9129479060605276
ENSG00000237515.8,1,Ventricular Septal Defect,0.6236518448438978,0.9385503563869312
ENSG00000237505.6,1,Conductive Hearing Loss Disorder,0.4477040816326531,0.8970970001644057
ENSG00000237172.3,1,Hidradenitis Suppurativa,0.11629353233830844,0.843004521509407
ENSG00000236914.3,1,Conductive Hearing Loss Disorder,0.5073198198198199,0.8962463404035986
ENSG00000236846.1,1,Hidradenitis Suppurativa,0.2792417938049006,0.7896539845161538
ENSG00000236687.1,1,Psoriasis,0.317948717948718,0.9595141627064148
ENSG00000236256.9,1,Atrioventricular Septal Defect,0.5010893246187363,0.955505058901808
ENSG00000235863.3,1,Ventricular Septal Defect,0.6293706293706294,0.9510096080103878
ENSG00000235852.1,1,Scoliosis,0.22171253822629972,0.9702866215159676
ENSG00000235821.1,1,Patent Foramen Ovale,0.5126452494873548,0.9610460970941564
ENSG00000235531.9,1,Patent Ductus Arteriosus,0.5491898148148148,0.9954052414766392
ENSG00000235078.1,1,Psoriasis,0.2659713168187745,0.9108138360068541
ENSG00000237803.5,1,Scoliosis,0.13788968824940048,0.6035924984996416
ENSG00000235050.6,1,Scoliosis,0.32627118644067793,0.9085712589361913
ENSG00000235007.2,1,Patent Ductus Arteriosus,0.5288116901020127,0.9453306163544651
ENSG00000234883.5,1,Conductive Hearing Loss Disorder,0.4648809523809524,0.8859960539491062
ENSG00000234882.1,1,Atrioventricular Septal Defect,0.3012048192771084,0.9275618337631898
ENSG00000234741.7,1,Hashimoto Thyroiditis,0.3444316877152698,0.9377349998373654
ENSG00000234614.1,1,Hidradenitis Suppurativa,0.4013333333333333,0.9274820197028022
ENSG00000234426.1,1,Ventricular Septal Defect,0.5996287128712872,0.9575414910110699
ENSG00000234424.2,1,Pulmonary Hypertension,0.3722222222222222,0.9934622179170441
ENSG00000234336.6,1,"Otitis Media, Susceptibility To",0.5551724137931034,0.995910480566264
ENSG00000234323.6,1,Hashimoto Thyroiditis,0.2417391304347826,0.8145215298882402
ENSG00000233746.1,1,Atrioventricular Septal Defect,0.3007957559681698,0.9545467204470155
ENSG00000233614.6,1,Hypothyroidism,0.6915851272015655,0.8714633757436915
ENSG00000237763.9,1,Hashimoto Thyroiditis,0.3246753246753247,0.8371027898062114
ENSG00000237861.1,1,Obstructive Sleep Apnea Syndrome,0.6411657559198543,0.920275522909594
ENSG00000243284.1,1,Atrioventricular Septal Defect,0.4690909090909091,0.950203194573258
ENSG00000241170.2,1,Hidradenitis Suppurativa,0.16403162055335968,0.6797250266529881
ENSG00000243279.3,1,Hashimoto Thyroiditis,0.1989795918367347,0.8466862039591325
ENSG00000243244.5,1,Psoriasis,0.2576923076923077,0.8825058957007534
ENSG00000243004.5,1,Sleep Apnea Syndrome,0.6539413220219159,0.9785928226820332
ENSG00000242876.3,1,Obstructive Sleep Apnea Syndrome,0.673972602739726,0.9490965988386424
ENSG00000242802.6,1,Scoliosis,0.0710955710955711,0.5354264127822644
ENSG00000242687.2,1,Hypothyroidism,0.6838235294117646,0.9392096989673648
ENSG00000242616.3,1,Pulmonary Hypertension,0.26626016260162605,0.7744512273719405
ENSG00000242252.1,1,Scoliosis,0.12244897959183673,0.9214346084991514
ENSG00000241978.9,1,Hidradenitis Suppurativa,0.21980676328502416,0.9083947091169996
ENSG00000241933.1,1,Psoriasis,0.328125,0.9902378784620435
ENSG00000241772.2,1,Conductive Hearing Loss Disorder,0.4642857142857143,0.8545630863554672
ENSG00000241399.6,1,Celiac Disease,0.25588697017268447,0.83461650338091
ENSG00000241106.6,1,Hidradenitis Suppurativa,0.32421479229989864,0.9158872200601191
ENSG00000238152.2,1,Patent Foramen Ovale,0.5095238095238095,0.9624052243846403
ENSG00000240912.1,1,Patent Foramen Ovale,0.4878917378917379,0.9778227916048146
ENSG00000240583.11,1,Psoriasis,0.3080808080808081,0.9297092084838606
ENSG00000240505.8,1,Hidradenitis Suppurativa,0.23314429741650913,0.9628433523285183
ENSG00000240429.1,1,Psoriasis,0.25057471264367814,0.7557781247042574
ENSG00000240065.7,1,Psoriasis,0.20272108843537417,0.8732767587359883
ENSG00000240041.1,1,Sleep Apnea Syndrome,0.598125,0.8839172804883214
ENSG00000239998.5,1,Hypothyroidism,0.6418918918918919,0.9002724929346375
ENSG00000239862.1,1,Atrioventricular Septal Defect,0.49640287769784175,0.9717322169547025
ENSG00000239819.2,1,Celiac Disease,0.1941638608305275,0.8059351432994425
ENSG00000239306.4,1,Atrioventricular Septal Defect,0.23571428571428568,0.9561591989024183
ENSG00000239291.1,1,Astigmatism,0.34118262689691264,0.963400182048978
ENSG00000238213.1,1,Atrioventricular Septal Defect,0.44342507645259943,0.9487446426237958
ENSG00000227617.8,1,Hearing Loss Disorder,0.6141581632653061,0.9608287263099496
ENSG00000164756.12,1,Psoriasis,0.20272108843537417,0.8732767587359883
ENSG00000170837.2,1,Atrioventricular Septal Defect,0.4509948415622697,0.9359580399152938
ENSG00000113141.17,1,Psoriasis,0.3129770992366412,0.944499435077236
ENSG00000112759.16,1,Pulmonary Hypertension,0.26626016260162605,0.7744512273719405
ENSG00000112739.16,1,Celiac Disease,0.44074074074074077,0.9928609646102282
ENSG00000112658.7,1,Atrioventricular Septal Defect,0.4821617802896503,0.9326906397651574
ENSG00000112576.12,1,Alopecia Areata,0.1913875598086124,0.46898349214656426
ENSG00000112394.16,1,Psoriasis,0.18803418803418803,0.48788015650704164
ENSG00000112343.10,1,Hashimoto Thyroiditis,0.10183428209993675,0.7529122858148191
ENSG00000112320.11,1,Hashimoto Thyroiditis,0.3819444444444444,0.9856733881456572
ENSG00000112299.7,1,Atrioventricular Septal Defect,0.3815261044176707,0.9549930025914618
ENSG00000112242.14,1,Hearing Loss Disorder,0.5802707930367504,0.9836415604676474
ENSG00000112237.12,1,Conductive Hearing Loss Disorder,0.5580130529369108,0.9909370441361823
ENSG00000112137.17,1,Hashimoto Thyroiditis,0.1989795918367347,0.8466862039591325
ENSG00000112062.10,1,Hidradenitis Suppurativa,0.2860310421286031,0.9283155451446353
ENSG00000112053.13,1,Hidradenitis Suppurativa,0.32421479229989864,0.9158872200601191
ENSG00000112033.13,1,Conductive Hearing Loss Disorder,0.4868951612903226,0.9746843728123203
ENSG00000111875.7,1,Hearing Loss Disorder,0.5817711700064643,0.9396407171890244
ENSG00000111850.10,1,Hashimoto Thyroiditis,0.40236686390532544,0.9822004504331235
ENSG00000111788.10,1,Psoriasis,0.3151515151515151,0.880235050826497
ENSG00000111737.11,1,Atrioventricular Septal Defect,0.4457142857142857,0.9911111158033156
ENSG00000111676.14,1,Hashimoto Thyroiditis,0.25357142857142856,0.8542802219923726
ENSG00000111674.8,1,Hidradenitis Suppurativa,0.29124579124579125,0.945059684976574
ENSG00000111669.14,1,Celiac Disease,0.3183673469387755,0.9037853629404895
ENSG00000111652.9,1,Celiac Disease,0.3987730061349693,0.8611874220810077
ENSG00000111615.13,1,Atrioventricular Septal Defect,0.48054919908466814,0.9970637730048617
ENSG00000111602.11,1,Hidradenitis Suppurativa,0.20366132723112126,0.8423627911462064
ENSG00000111537.4,1,Conductive Hearing Loss Disorder,0.46434494195688225,0.84326782725925
ENSG00000111237.18,1,Conductive Hearing Loss Disorder,0.5605170387779084,0.985349290246713
ENSG00000111229.15,1,Hidradenitis Suppurativa,0.34438775510204084,0.7554198720456621
ENSG00000112763.15,1,Conductive Hearing Loss Disorder,0.37974683544303794,0.8659182023544306
ENSG00000113263.12,1,Atrioventricular Septal Defect,0.3815261044176707,0.9549930025914618
ENSG00000110955.8,1,Celiac Disease,0.25155279503105593,0.8205886394332255
ENSG00000113391.18,1,Scoliosis,0.11094674556213018,0.8351437774978396
ENSG00000115947.13,1,Hashimoto Thyroiditis,0.23638232271325796,0.6984414426775198
ENSG00000115919.14,1,Patent Foramen Ovale,0.47826086956521735,0.9394173972384571
ENSG00000115875.18,1,Hearing Loss Disorder,0.62890625,0.9980035463641629
ENSG00000115828.15,1,Hidradenitis Suppurativa,0.1891304347826087,0.782821273086376
ENSG00000115806.12,1,Conductive Hearing Loss Disorder,0.52486986697513,0.9429437268775127
ENSG00000115762.16,1,Celiac Disease,0.29965156794425085,0.9759564575998786
ENSG00000115685.14,1,Psoriasis,0.2536554354736173,0.8686983180437606
ENSG00000115423.18,1,Patent Foramen Ovale,0.4166666666666667,0.8353015962866619
ENSG00000115365.11,1,Scoliosis,0.20144927536231882,0.881815551116187
ENSG00000115271.10,1,Atrioventricular Septal Defect,0.4026315789473684,0.7870589578591728
ENSG00000115241.10,1,Conductive Hearing Loss Disorder,0.5351111111111111,0.9719197446447636
ENSG00000115234.10,1,Celiac Disease,0.33473684210526317,0.9499031811911041
ENSG00000115211.15,1,Hashimoto Thyroiditis,0.22010869565217392,0.9360617778590622
ENSG00000115207.13,1,Hashimoto Thyroiditis,0.2792452830188679,0.9404481058674256
ENSG00000115145.9,1,Hashimoto Thyroiditis,0.3554778554778555,0.9678525176308354
ENSG00000115107.19,1,Celiac Disease,0.24173913043478262,0.6871674284167445
ENSG00000114812.12,1,"Otitis Media, Susceptibility To",0.5735785953177257,0.9792722682353636
ENSG00000114784.3,1,Hypothyroidism,0.6837209302325582,0.9082511187542103
ENSG00000114654.7,1,Folliculitis,0.48824427480916033,0.9106921845073979
ENSG00000114446.4,1,Hashimoto Thyroiditis,0.32929782082324455,0.9730874912005882
ENSG00000114315.3,1,Psoriasis,0.23443223443223443,0.8029071855086272
ENSG00000114204.14,1,Hidradenitis Suppurativa,0.3787128712871287,0.9765385501367881
ENSG00000113763.10,1,Atrioventricular Septal Defect,0.27906976744186046,0.7699936636359266
ENSG00000113615.12,1,Psoriasis,0.3151515151515151,0.880235050826497
ENSG00000113583.7,1,Hashimoto Thyroiditis,0.13273001508295626,0.9798910485239776
ENSG00000113558.18,1,Hidradenitis Suppurativa,0.34710743801652894,0.8403697741815063
ENSG00000113532.12,1,Atrioventricular Septal Defect,0.31764705882352945,0.7076987486831585
ENSG00000111087.9,1,Patent Foramen Ovale,0.40931545518701484,0.86866661456421
ENSG00000110934.10,1,Atrioventricular Septal Defect,0.49640287769784175,0.9717322169547025
ENSG00000127527.13,1,Psoriasis,0.2659713168187745,0.9108138360068541
ENSG00000107331.16,1,Seborrheic Dermatitis,0.2113095238095238,0.9248800021433344
ENSG00000107077.18,1,Celiac Disease,0.12134977287475664,0.8812028319578089
ENSG00000107036.11,1,Psoriasis,0.3032581453634085,0.9151384860515539
ENSG00000106952.7,1,Celiac Disease,0.3989968080255358,0.9289869785139739
ENSG00000106799.12,1,Hashimoto Thyroiditis,0.3819444444444444,0.9856733881456572
ENSG00000106780.8,1,Hypothyroidism,0.6286902286902287,0.882819640995337
ENSG00000106682.14,1,Hashimoto Thyroiditis,0.29320388349514565,0.9872386575291378
ENSG00000106665.15,1,Hearing Loss Disorder,0.5023880597014925,0.9647829618501026
ENSG00000106633.15,1,Atrioventricular Septal Defect,0.42065663474692205,0.7998221972282255
ENSG00000106628.10,1,Conductive Hearing Loss Disorder,0.4342324342324343,0.8997885860630045
ENSG00000106603.18,1,Hashimoto Thyroiditis,0.22010869565217392,0.9360617778590622
ENSG00000106591.3,1,Hashimoto Thyroiditis,0.3668639053254438,0.9988830773556382
ENSG00000106588.10,1,Hashimoto Thyroiditis,0.28125,0.8312200390632073
ENSG00000106524.8,1,Celiac Disease,0.4643527204502815,0.9935905482947655
ENSG00000106460.18,1,Ventricular Septal Defect,0.6313492063492063,0.9469560398928529
ENSG00000106443.15,1,Celiac Disease,0.44074074074074077,0.9928609646102282
ENSG00000106348.16,1,Alopecia Areata,0.25900621118012424,0.8792772477025375
ENSG00000106327.12,1,Hidradenitis Suppurativa,0.3538011695906432,0.8175763843639919
ENSG00000106245.10,1,Folliculitis,0.31746031746031744,0.9927749016769453
ENSG00000106052.13,1,Celiac Disease,0.4510344827586207,0.9919916007667154
ENSG00000105993.14,1,Hearing Loss Disorder,0.5873417721518988,0.9146506760029633
ENSG00000105991.7,1,Conductive Hearing Loss Disorder,0.5502958579881657,0.9887079316565909
ENSG00000105968.18,1,Psoriasis,0.35282898919262556,0.9859863286392155
ENSG00000105953.14,1,Hashimoto Thyroiditis,0.22777777777777777,0.968462570153005
ENSG00000105705.15,1,Scoliosis,0.2684659090909091,0.9395756485374428
ENSG00000105639.18,1,Folliculitis,0.4310064935064935,0.9883291612879703
ENSG00000105509.10,1,Atrioventricular Septal Defect,0.33458646616541354,0.9210833826811362
ENSG00000105447.12,1,Celiac Disease,0.44230769230769235,0.9710108020563496
ENSG00000107164.15,1,Psoriasis,0.28554778554778554,0.7970546600845551
ENSG00000107372.12,1,"Otitis Media, Susceptibility To",0.5068723702664797,0.9223401669461118
ENSG00000110852.4,1,Conductive Hearing Loss Disorder,0.4967741935483871,0.9677847816386944
ENSG00000107742.12,1,Conductive Hearing Loss Disorder,0.40096230954290296,0.7499736394720273
ENSG00000110841.13,1,Celiac Disease,0.3521739130434783,0.9989680469126953
ENSG00000110723.11,1,Ventricular Septal Defect,0.6100294985250737,0.9527150123145819
ENSG00000110713.15,1,Sleep Apnea Syndrome,0.6777546777546778,0.9629188560463106
ENSG00000110660.14,1,Hypothyroidism,0.6728768824716658,0.953789437497126
ENSG00000110330.8,1,Conductive Hearing Loss Disorder,0.5005656108597285,0.899149939800837
ENSG00000110031.12,1,Hashimoto Thyroiditis,0.3241296518607443,0.9578437956670006
ENSG00000109929.9,1,Atrioventricular Septal Defect,0.47654851414249905,0.9469581021994158
ENSG00000109920.12,1,Atrioventricular Septal Defect,0.4417009602194787,0.845999974020759
ENSG00000109814.11,1,Hypothyroidism,0.6882143296055058,0.9239547591144548
ENSG00000109475.16,1,Hashimoto Thyroiditis,0.3554778554778555,0.9678525176308354
ENSG00000109436.7,1,Hearing Loss Disorder,0.47556800497976964,0.9470027885404961
ENSG00000109332.19,1,Atrioventricular Septal Defect,0.30478395061728397,0.7647377741932146
ENSG00000109083.13,1,Hashimoto Thyroiditis,0.28125,0.8312200390632073
ENSG00000108829.9,1,Celiac Disease,0.3557504873294347,0.9228334470284459
ENSG00000108819.10,1,Atrioventricular Septal Defect,0.49182115594329334,0.9773601977374469
ENSG00000108773.10,1,Celiac Disease,0.1238471673254282,0.8991658578032904
ENSG00000108559.11,1,Sleep Apnea Syndrome,0.6674157303370787,0.9532362509566149
ENSG00000108523.15,1,Atrioventricular Septal Defect,0.4655172413793104,0.9659961274594111
